<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ACWI.US,D,20130401,000000,39.7532,39.7832,39.4471,39.525,631412,0
ACWI.US,D,20130402,000000,39.7683,39.9249,39.7203,39.7917,1053312,0
ACWI.US,D,20130403,000000,39.878,39.9015,39.3749,39.4566,936828,0
ACWI.US,D,20130404,000000,39.525,39.6818,39.4218,39.6106,2146843,0
ACWI.US,D,20130405,000000,39.1084,39.4772,39.0473,39.4632,2854789,0
ACWI.US,D,20130408,000000,39.4632,39.6264,39.3599,39.6264,583325,0
ACWI.US,D,20130409,000000,39.7128,39.9578,39.5655,39.8075,577723,0
ACWI.US,D,20130410,000000,40.0357,40.3642,40.0029,40.3266,489028,0
ACWI.US,D,20130411,000000,40.443,40.6401,40.3716,40.5237,649131,0
ACWI.US,D,20130412,000000,40.3088,40.4046,40.1183,40.3642,494431,0
ACWI.US,D,20130415,000000,40.03,40.0591,39.4218,39.4304,403944,0
ACWI.US,D,20130416,000000,39.8396,40.0338,39.6978,40.0216,499775,0
ACWI.US,D,20130417,000000,39.6978,39.6978,39.1412,39.3204,721462,0
ACWI.US,D,20130418,000000,39.4471,39.4471,39.0558,39.1564,1146394,0
ACWI.US,D,20130419,000000,39.4068,39.5486,39.2812,39.5334,305399,0
ACWI.US,D,20130422,000000,39.5739,39.7532,39.3299,39.6818,1455223,0
ACWI.US,D,20130423,000000,39.878,40.123,39.801,40.0733,1160516,0
ACWI.US,D,20130424,000000,40.1907,40.3716,40.1314,40.2619,285813,0
ACWI.US,D,20130425,000000,40.443,40.671,40.413,40.4834,1581515,0
ACWI.US,D,20130426,000000,40.413,40.4908,40.3088,40.4203,1315569,0
ACWI.US,D,20130429,000000,40.6081,40.8832,40.5434,40.795,536858,0
ACWI.US,D,20130430,000000,40.8033,41.008,40.6935,40.9433,2262008,0
ACWI.US,D,20130501,000000,40.9272,40.9433,40.5679,40.6156,826627,0
ACWI.US,D,20130502,000000,40.671,40.9189,40.6617,40.8588,567512,0
ACWI.US,D,20130503,000000,41.2361,41.4322,41.1947,41.3065,1120176,0
ACWI.US,D,20130506,000000,41.299,41.3977,41.2595,41.3619,898157,0
ACWI.US,D,20130507,000000,41.4763,41.5636,41.3366,41.5186,813308,0
ACWI.US,D,20130508,000000,41.5956,41.8706,41.5956,41.8706,605362,0
ACWI.US,D,20130509,000000,41.8254,41.8254,41.4857,41.5956,587086,0
ACWI.US,D,20130510,000000,41.5712,41.6828,41.4407,41.6753,906942,0
ACWI.US,D,20130513,000000,41.6039,41.6828,41.4941,41.6593,762168,0
ACWI.US,D,20130514,000000,41.666,41.9334,41.6593,41.9193,764730,0
ACWI.US,D,20130515,000000,41.8331,42.0977,41.817,42.0751,569385,0
ACWI.US,D,20130516,000000,41.9719,42.0977,41.7927,41.8405,850662,0
ACWI.US,D,20130517,000000,41.9579,42.1924,41.895,42.1774,775131,0
ACWI.US,D,20130520,000000,42.184,42.3643,42.1445,42.2958,798117,0
ACWI.US,D,20130521,000000,42.2384,42.4965,42.1361,42.3896,1859729,0
ACWI.US,D,20130522,000000,42.427,42.7809,41.8331,41.9719,1480835,0
ACWI.US,D,20130523,000000,41.3449,41.7466,41.1807,41.7148,1067571,0
ACWI.US,D,20130524,000000,41.3065,41.5186,41.2107,41.5186,843691,0
ACWI.US,D,20130528,000000,41.8789,42.0283,41.5712,41.6444,2087285,0
ACWI.US,D,20130529,000000,41.4322,41.5805,41.1403,41.3703,970043,0
ACWI.US,D,20130530,000000,41.3065,41.636,41.3065,41.5112,3939925,0
ACWI.US,D,20130531,000000,41.1891,41.3243,40.7894,40.7894,1889583,0
ACWI.US,D,20130603,000000,40.8505,40.9695,40.6156,40.9357,6442202,0
ACWI.US,D,20130604,000000,41.0221,41.1245,40.6297,40.7865,1317565,0
ACWI.US,D,20130605,000000,40.6007,40.6223,40.123,40.1623,2855802,0
ACWI.US,D,20130606,000000,40.1314,40.4515,39.9644,40.4515,2026615,0
ACWI.US,D,20130607,000000,40.5753,40.8926,40.4203,40.8748,1038375,0
ACWI.US,D,20130610,000000,40.993,40.993,40.716,40.825,646610,0
ACWI.US,D,20130611,000000,40.3332,40.6372,40.2083,40.3642,2035031,0
ACWI.US,D,20130612,000000,40.7414,40.7492,40.1314,40.1691,1756264,0
ACWI.US,D,20130613,000000,40.0996,40.8184,40.0996,40.7492,1104125,0
ACWI.US,D,20130614,000000,40.5922,40.7732,40.3332,40.381,1049621,0
ACWI.US,D,20130617,000000,40.795,41.008,40.6007,40.8127,691499,0
ACWI.US,D,20130618,000000,40.8832,41.1328,40.8672,41.0794,1012515,0
ACWI.US,D,20130619,000000,40.9695,41.1028,40.3501,40.381,1882720,0
ACWI.US,D,20130620,000000,39.8075,39.8075,39.0652,39.1638,2924254,0
ACWI.US,D,20130621,000000,39.4688,39.5083,38.8662,39.2812,3185661,0
ACWI.US,D,20130624,000000,38.6232,38.9215,38.2843,38.6232,4683051,0
ACWI.US,D,20130625,000000,39.0652,39.1796,38.7104,39.085,1660353,0
ACWI.US,D,20130626,000000,39.3514,39.525,39.2426,39.4566,1782413,0
ACWI.US,D,20130627,000000,39.799,39.9578,39.7502,39.8291,2327186,0
ACWI.US,D,20130628,000000,39.7897,39.9494,39.5832,39.726,2733127,0
ACWI.US,D,20130701,000000,39.9644,40.2291,39.9343,39.9812,2412035,0
ACWI.US,D,20130702,000000,39.9099,40.1558,39.6584,39.8378,2412120,0
ACWI.US,D,20130703,000000,39.6387,39.9165,39.5119,39.8163,772356,0
ACWI.US,D,20130705,000000,40.1399,40.1399,39.7175,40.0601,570814,0
ACWI.US,D,20130708,000000,40.243,40.379,40.1726,40.2507,841676,0
ACWI.US,D,20130709,000000,40.5687,40.5763,40.3145,40.5434,728426,0
ACWI.US,D,20130710,000000,40.5368,40.7827,40.4824,40.5847,946724,0
ACWI.US,D,20130711,000000,41.3168,41.498,41.1319,41.481,1124624,0
ACWI.US,D,20130712,000000,41.3168,41.4192,41.2539,41.3479,1028952,0
ACWI.US,D,20130715,000000,41.4669,41.5692,41.4192,41.5318,2078174,0
ACWI.US,D,20130716,000000,41.498,41.5318,41.3009,41.436,1544485,0
ACWI.US,D,20130717,000000,41.6425,41.6874,41.4904,41.5863,1234029,0
ACWI.US,D,20130718,000000,41.5767,41.834,41.5767,41.7466,1589135,0
ACWI.US,D,20130719,000000,41.6575,41.8001,41.5767,41.7682,783701,0
ACWI.US,D,20130722,000000,41.8555,41.9588,41.7599,41.9213,1373843,0
ACWI.US,D,20130723,000000,42.0948,42.0948,41.9127,41.9672,1935753,0
ACWI.US,D,20130724,000000,42.079,42.0863,41.6959,41.8001,2498213,0
ACWI.US,D,20130725,000000,41.6959,41.9446,41.5767,41.9127,1514049,0
ACWI.US,D,20130726,000000,41.6735,41.8405,41.481,41.8405,1478393,0
ACWI.US,D,20130729,000000,41.6172,41.6874,41.5147,41.6172,717773,0
ACWI.US,D,20130730,000000,41.6819,41.7765,41.4407,41.5392,644307,0
ACWI.US,D,20130731,000000,41.5863,41.8479,41.4595,41.5477,1314538,0
ACWI.US,D,20130801,000000,41.8959,42.17,41.8959,42.1239,2515567,0
ACWI.US,D,20130802,000000,42.1239,42.2525,41.9896,42.2525,782667,0
ACWI.US,D,20130805,000000,42.1813,42.1981,42.0432,42.1896,2104215,0
ACWI.US,D,20130806,000000,42.1578,42.1981,41.864,41.9446,2617883,0
ACWI.US,D,20130807,000000,41.8254,41.8479,41.6874,41.7682,1136872,0
ACWI.US,D,20130808,000000,42.0236,42.1492,41.818,42.109,1667325,0
ACWI.US,D,20130809,000000,41.9813,42.1813,41.9363,42.0948,918408,0
ACWI.US,D,20130812,000000,41.9446,42.0948,41.8555,42.0618,1512045,0
ACWI.US,D,20130813,000000,42.229,42.2939,41.9363,42.276,1804009,0
ACWI.US,D,20130814,000000,42.276,42.3248,42.1334,42.1661,1638640,0
ACWI.US,D,20130815,000000,41.7765,41.8086,41.4538,41.7139,1553711,0
ACWI.US,D,20130816,000000,41.7297,41.8086,41.5767,41.6575,856379,0
ACWI.US,D,20130819,000000,41.6106,41.6342,41.3083,41.3168,1813841,0
ACWI.US,D,20130820,000000,41.2756,41.5073,41.1947,41.3645,1031673,0
ACWI.US,D,20130821,000000,41.1328,41.3168,40.8456,40.9666,918963,0
ACWI.US,D,20130822,000000,41.2033,41.3891,41.1235,41.3308,1237065,0
ACWI.US,D,20130823,000000,41.5477,41.6508,41.3891,41.5927,889382,0
ACWI.US,D,20130826,000000,41.5767,41.6575,41.3562,41.3957,1002305,0
ACWI.US,D,20130827,000000,40.9666,41.0944,40.6637,40.703,917478,0
ACWI.US,D,20130828,000000,40.672,40.9095,40.5594,40.7442,932225,0
ACWI.US,D,20130829,000000,40.8072,40.9986,40.6871,40.8147,987582,0
ACWI.US,D,20130830,000000,40.8372,40.8456,40.5265,40.5922,832722,0
ACWI.US,D,20130903,000000,41.2605,41.2915,40.8456,40.9986,1635792,0
ACWI.US,D,20130904,000000,41.0456,41.3957,40.949,41.3562,1678798,0
ACWI.US,D,20130905,000000,41.3308,41.4745,41.2915,41.436,957830,0
ACWI.US,D,20130906,000000,41.5927,41.7531,41.2333,41.5692,1137721,0
ACWI.US,D,20130909,000000,41.7599,42.108,41.7599,42.0863,1653758,0
ACWI.US,D,20130910,000000,42.427,42.4835,42.3023,42.4768,1056823,0
ACWI.US,D,20130911,000000,42.3306,42.6345,42.3306,42.6252,711157,0
ACWI.US,D,20130912,000000,42.4355,42.5961,42.3896,42.4121,997478,0
ACWI.US,D,20130913,000000,42.4355,42.5791,42.3633,42.5567,674779,0
ACWI.US,D,20130916,000000,43.0549,43.1423,42.8251,42.8579,1865102,0
ACWI.US,D,20130917,000000,42.9113,42.9836,42.8664,42.9611,1391138,0
ACWI.US,D,20130918,000000,43.0634,43.9053,42.8738,43.8349,1515459,0
ACWI.US,D,20130919,000000,43.8265,43.8902,43.651,43.7167,1737726,0
ACWI.US,D,20130920,000000,43.6988,43.7466,43.421,43.4351,6169989,0
ACWI.US,D,20130923,000000,43.3188,43.4662,43.1591,43.3337,1946509,0
ACWI.US,D,20130924,000000,43.2559,43.4529,43.1423,43.2475,1026262,0
ACWI.US,D,20130925,000000,43.2239,43.3413,43.1029,43.1751,1330841,0
ACWI.US,D,20130926,000000,43.1986,43.4351,43.1835,43.3263,856979,0
ACWI.US,D,20130927,000000,43.1658,43.2239,43.0634,43.1423,724941,0
ACWI.US,D,20130930,000000,42.8503,42.9686,42.6591,42.8419,1130724,0
ACWI.US,D,20131001,000000,42.8419,43.2239,42.8419,43.1911,1458969,0
ACWI.US,D,20131002,000000,42.993,43.1835,42.8419,43.1751,1083656,0
ACWI.US,D,20131003,000000,43.1516,43.1591,42.7153,42.8738,1273701,0
ACWI.US,D,20131004,000000,42.8738,43.1423,42.81,43.1029,713121,0
ACWI.US,D,20131007,000000,42.5472,42.9459,42.5472,42.7397,1080130,0
ACWI.US,D,20131008,000000,42.7687,42.81,42.2939,42.3097,1234873,0
ACWI.US,D,20131009,000000,42.4683,42.5228,42.1334,42.3812,1091224,0
ACWI.US,D,20131010,000000,42.8166,43.2934,42.7538,43.2475,904332,0
ACWI.US,D,20131011,000000,43.1291,43.5177,43.1291,43.5092,1088562,0
ACWI.US,D,20131014,000000,43.3188,43.6904,43.2391,43.6426,1681604,0
ACWI.US,D,20131015,000000,43.4595,43.651,43.3506,43.4116,6268583,0
ACWI.US,D,20131016,000000,43.6426,43.8744,43.5881,43.8491,2485985,0
ACWI.US,D,20131017,000000,43.8424,44.2807,43.8424,44.2714,1659713,0
ACWI.US,D,20131018,000000,44.4525,44.5576,44.3023,44.5182,1003354,0
ACWI.US,D,20131021,000000,44.5491,44.5978,44.4711,44.5491,3613739,0
ACWI.US,D,20131022,000000,44.7228,45.0165,44.7012,44.8822,869818,0
ACWI.US,D,20131023,000000,44.6278,44.6278,44.399,44.5416,814890,0
ACWI.US,D,20131024,000000,44.7228,44.7491,44.5745,44.7087,632950,0
ACWI.US,D,20131025,000000,44.7321,44.7566,44.5905,44.7566,1597632,0
ACWI.US,D,20131028,000000,44.7566,44.8579,44.6692,44.7895,528232,0
ACWI.US,D,20131029,000000,44.8034,44.9536,44.8034,44.9453,926579,0
ACWI.US,D,20131030,000000,45.0503,45.0503,44.583,44.7809,615328,0
ACWI.US,D,20131031,000000,44.7415,44.8353,44.5258,44.5332,904663,0
ACWI.US,D,20131101,000000,44.5332,44.6121,44.3183,44.5258,2317457,0
ACWI.US,D,20131104,000000,44.5905,44.7415,44.5416,44.7321,966355,0
ACWI.US,D,20131105,000000,44.4299,44.5416,44.2562,44.4468,1492321,0
ACWI.US,D,20131106,000000,44.6543,44.8129,44.6121,44.6871,719791,0
ACWI.US,D,20131107,000000,44.7162,44.7228,43.9841,44.0104,2255034,0
ACWI.US,D,20131108,000000,43.939,44.4468,43.939,44.4468,994673,0
ACWI.US,D,20131111,000000,44.4525,44.5097,44.3811,44.4618,740791,0
ACWI.US,D,20131112,000000,44.4065,44.4618,44.216,44.3352,704312,0
ACWI.US,D,20131113,000000,44.1052,44.6054,44.0255,44.6054,738167,0
ACWI.US,D,20131114,000000,44.583,44.8579,44.5661,44.8299,907956,0
ACWI.US,D,20131115,000000,44.9706,45.1612,44.9706,45.1525,658752,0
ACWI.US,D,20131118,000000,45.2877,45.3752,45.0259,45.1048,985862,0
ACWI.US,D,20131119,000000,45.1142,45.1499,44.8984,44.9857,1393235,0
ACWI.US,D,20131120,000000,45.0963,45.1368,44.6185,44.7087,964212,0
ACWI.US,D,20131121,000000,44.8496,45.0259,44.796,45.0006,1148598,0
ACWI.US,D,20131122,000000,44.9302,45.2173,44.9302,45.2005,2122840,0
ACWI.US,D,20131125,000000,45.2173,45.2493,45.0165,45.0673,1038218,0
ACWI.US,D,20131126,000000,45.0963,45.1368,44.9622,45.0165,1815529,0
ACWI.US,D,20131127,000000,45.1216,45.2249,45.088,45.1452,802987,0
ACWI.US,D,20131129,000000,45.2493,45.4398,45.2173,45.2249,1310097,0
ACWI.US,D,20131202,000000,45.2577,45.2577,44.9453,44.9622,1729317,0
ACWI.US,D,20131203,000000,44.8353,44.8899,44.6054,44.7415,1242642,0
ACWI.US,D,20131204,000000,44.5097,44.7321,44.2873,44.6121,1291700,0
ACWI.US,D,20131205,000000,44.4863,44.6121,44.3737,44.4065,1117005,0
ACWI.US,D,20131206,000000,44.8899,44.9857,44.7321,44.9302,585501,0
ACWI.US,D,20131209,000000,44.9387,45.0718,44.9387,45.0006,1380488,0
ACWI.US,D,20131210,000000,44.8353,45.0006,44.8353,44.9151,4333107,0
ACWI.US,D,20131211,000000,44.9151,44.9151,44.3596,44.399,922806,0
ACWI.US,D,20131212,000000,44.1908,44.3136,43.9936,44.0894,11816100,0
ACWI.US,D,20131213,000000,44.1052,44.1775,43.969,44.0723,7957912,0
ACWI.US,D,20131216,000000,44.3023,44.5023,44.2957,44.4243,6060955,0
ACWI.US,D,20131217,000000,44.4065,44.4065,44.1701,44.2479,1457334,0
ACWI.US,D,20131218,000000,44.4243,44.9828,44.031,44.9668,1559177,0
ACWI.US,D,20131219,000000,44.8373,44.9349,44.6721,44.9106,1733931,0
ACWI.US,D,20131220,000000,44.9583,45.1911,44.9349,45.1113,1797370,0
ACWI.US,D,20131223,000000,45.4324,45.4651,45.3132,45.408,726601,0
ACWI.US,D,20131224,000000,45.4586,45.5601,45.408,45.5524,504794,0
ACWI.US,D,20131226,000000,45.6172,45.7682,45.5637,45.7365,386174,0
ACWI.US,D,20131227,000000,45.9204,45.9355,45.8239,45.881,831702,0
ACWI.US,D,20131230,000000,45.9355,46.002,45.8884,45.97,813726,0
ACWI.US,D,20131231,000000,46.0819,46.2104,46.033,46.1615,1993812,0
ACWI.US,D,20140102,000000,45.8153,45.8153,45.3929,45.5036,1910336,0
ACWI.US,D,20140103,000000,45.5214,45.6239,45.408,45.4794,1039452,0
ACWI.US,D,20140106,000000,45.5449,45.5601,45.3197,45.3347,1748161,0
ACWI.US,D,20140107,000000,45.4794,45.6239,45.4794,45.576,3103000,0
ACWI.US,D,20140108,000000,45.4941,45.6397,45.4493,45.5601,637103,0
ACWI.US,D,20140109,000000,45.6717,45.6717,45.2869,45.5214,990602,0
ACWI.US,D,20140110,000000,45.663,45.8239,45.5854,45.8153,1429859,0
ACWI.US,D,20140113,000000,45.7768,45.7844,45.2869,45.3752,1189695,0
ACWI.US,D,20140114,000000,45.4941,45.8002,45.3845,45.7768,1469679,0
ACWI.US,D,20140115,000000,45.7918,46.0105,45.7682,45.97,836694,0
ACWI.US,D,20140116,000000,45.9448,45.9448,45.7682,45.9288,1530117,0
ACWI.US,D,20140117,000000,45.9288,45.9288,45.697,45.7682,1132155,0
ACWI.US,D,20140121,000000,46.0264,46.033,45.6885,45.8884,2564881,0
ACWI.US,D,20140122,000000,45.9204,46.002,45.8239,45.9523,1742667,0
ACWI.US,D,20140123,000000,45.7918,45.7918,45.3347,45.5449,2554398,0
ACWI.US,D,20140124,000000,45.1113,45.1517,44.4468,44.4628,2060719,0
ACWI.US,D,20140127,000000,44.5595,44.5595,43.9898,44.2311,1630077,0
ACWI.US,D,20140128,000000,44.3596,44.5924,44.3173,44.5595,1230393,0
ACWI.US,D,20140129,000000,44.1588,44.3662,43.9898,44.0865,3019741,0
ACWI.US,D,20140130,000000,44.3737,44.5425,44.2311,44.4468,1303663,0
ACWI.US,D,20140131,000000,43.8611,44.2864,43.7176,44.0217,1575903,0
ACWI.US,D,20140203,000000,44.0395,44.0395,43.0419,43.085,2025730,0
ACWI.US,D,20140204,000000,43.4351,43.5393,43.2381,43.4933,2008026,0
ACWI.US,D,20140205,000000,43.3253,43.5393,43.1722,43.4595,1518147,0
ACWI.US,D,20140206,000000,43.6143,44.1822,43.5891,44.1822,1680222,0
ACWI.US,D,20140207,000000,44.4468,44.7396,44.2705,44.6956,1787015,0
ACWI.US,D,20140210,000000,44.6486,44.6486,44.5031,44.6392,821536,0
ACWI.US,D,20140211,000000,44.7189,45.3442,44.7189,45.2483,1484490,0
ACWI.US,D,20140212,000000,45.3535,45.4877,45.2155,45.3197,992009,0
ACWI.US,D,20140213,000000,45.0316,45.5384,44.9349,45.5121,658233,0
ACWI.US,D,20140214,000000,45.408,45.7844,45.408,45.697,4691284,0
ACWI.US,D,20140218,000000,45.8651,45.9523,45.728,45.8744,631268,0
ACWI.US,D,20140219,000000,45.8239,45.9852,45.5524,45.5928,1810110,0
ACWI.US,D,20140220,000000,45.4877,45.8651,45.4586,45.8002,1479702,0
ACWI.US,D,20140221,000000,45.8323,46.033,45.8239,45.8323,1407938,0
ACWI.US,D,20140224,000000,46.033,46.4019,45.97,46.1521,1941504,0
ACWI.US,D,20140225,000000,46.1446,46.2695,45.97,46.017,1603835,0
ACWI.US,D,20140226,000000,46.0828,46.1569,45.8556,45.9607,1312307,0
ACWI.US,D,20140227,000000,45.8406,46.2414,45.8406,46.2179,1467940,0
ACWI.US,D,20140228,000000,46.2179,46.5333,46.0819,46.3116,1788597,0
ACWI.US,D,20140303,000000,45.6801,45.881,45.4718,45.6801,1836042,0
ACWI.US,D,20140304,000000,46.2808,46.4966,46.2808,46.4413,748909,0
ACWI.US,D,20140305,000000,46.3849,46.5136,46.3605,46.4019,3813124,0
ACWI.US,D,20140306,000000,46.6327,46.8262,46.6327,46.704,1076069,0
ACWI.US,D,20140307,000000,46.8504,46.8504,46.3756,46.5455,927825,0
ACWI.US,D,20140310,000000,46.3042,46.4159,46.1306,46.3849,1199353,0
ACWI.US,D,20140311,000000,46.4891,46.5295,46.0405,46.1306,805673,0
ACWI.US,D,20140312,000000,45.8744,46.0723,45.728,46.0638,644142,0
ACWI.US,D,20140313,000000,46.1306,46.2255,45.3048,45.4144,1057787,0
ACWI.US,D,20140314,000000,45.2241,45.5601,45.2241,45.269,4647055,0
ACWI.US,D,20140317,000000,45.5524,45.8556,45.5121,45.7768,845297,0
ACWI.US,D,20140318,000000,45.8002,46.1343,45.8002,46.0819,906999,0
ACWI.US,D,20140319,000000,46.1306,46.1306,45.3929,45.6483,830816,0
ACWI.US,D,20140320,000000,45.4586,45.7918,45.3347,45.7524,957028,0
ACWI.US,D,20140321,000000,45.8968,46.1062,45.6003,45.6483,904686,0
ACWI.US,D,20140324,000000,45.7599,45.8884,45.4004,45.5928,2290814,0
ACWI.US,D,20140325,000000,45.9523,46.017,45.7036,45.9448,1583452,0
ACWI.US,D,20140326,000000,46.1859,46.2583,45.7918,45.7918,953906,0
ACWI.US,D,20140327,000000,45.8651,46.0105,45.7119,45.9204,3685540,0
ACWI.US,D,20140328,000000,46.1306,46.398,46.1306,46.2414,1674151,0
ACWI.US,D,20140331,000000,46.5586,46.6572,46.4808,46.5764,1532233,0
ACWI.US,D,20140401,000000,46.704,46.9226,46.704,46.9152,1761095,0
ACWI.US,D,20140402,000000,46.9792,47.0662,46.8814,47.0251,1719617,0
ACWI.US,D,20140403,000000,47.0035,47.0928,46.7622,46.9303,833000,0
ACWI.US,D,20140404,000000,47.0578,47.2015,46.5136,46.5848,1493326,0
ACWI.US,D,20140407,000000,46.4948,46.5979,46.1446,46.2583,1176321,0
ACWI.US,D,20140408,000000,46.2488,46.5219,46.1382,46.4159,860951,0
ACWI.US,D,20140409,000000,46.6327,46.9714,46.4891,46.9454,1885496,0
ACWI.US,D,20140410,000000,46.81,46.9002,46.0105,46.0482,1571399,0
ACWI.US,D,20140411,000000,45.881,46.0819,45.663,45.697,2384109,0
ACWI.US,D,20140414,000000,46.0555,46.0819,45.697,46.0105,953755,0
ACWI.US,D,20140415,000000,45.9607,46.1062,45.4324,46.002,963719,0
ACWI.US,D,20140416,000000,46.2339,46.5586,46.2339,46.5586,2002919,0
ACWI.US,D,20140417,000000,46.5681,46.8016,46.4891,46.6993,365109,0
ACWI.US,D,20140421,000000,46.704,46.8186,46.6477,46.81,248771,0
ACWI.US,D,20140422,000000,46.9226,47.0578,46.8504,46.9856,3323811,0
ACWI.US,D,20140423,000000,46.9792,46.9792,46.7942,46.8504,522922,0
ACWI.US,D,20140424,000000,46.9226,46.9792,46.6393,46.8814,1524685,0
ACWI.US,D,20140425,000000,46.6748,46.7539,46.4413,46.537,825942,0
ACWI.US,D,20140428,000000,46.6186,46.8186,46.2874,46.6748,1040474,0
ACWI.US,D,20140429,000000,46.963,47.0456,46.8336,46.9792,750335,0
ACWI.US,D,20140430,000000,46.963,47.1555,46.841,47.1283,900887,0
ACWI.US,D,20140501,000000,47.1048,47.2343,47.0251,47.1048,3757126,0
ACWI.US,D,20140502,000000,47.1555,47.2728,47.0035,47.0834,1734417,0
ACWI.US,D,20140505,000000,46.8814,47.0928,46.7133,47.0834,3753783,0
ACWI.US,D,20140506,000000,47.0035,47.0962,46.858,46.8665,626258,0
ACWI.US,D,20140507,000000,46.9714,47.0578,46.6843,47.0485,957140,0
ACWI.US,D,20140508,000000,47.1199,47.3243,46.9368,47.0166,968386,0
ACWI.US,D,20140509,000000,46.9792,47.0739,46.8186,47.0662,566487,0
ACWI.US,D,20140512,000000,47.179,47.4756,47.179,47.4594,511086,0
ACWI.US,D,20140513,000000,47.5572,47.5853,47.4915,47.5234,3744319,0
ACWI.US,D,20140514,000000,47.5853,47.5853,47.3526,47.4107,824991,0
ACWI.US,D,20140515,000000,47.4363,47.4363,46.8814,47.1124,3428196,0
ACWI.US,D,20140516,000000,47.2522,47.2992,47.0166,47.2992,361490,0
ACWI.US,D,20140519,000000,47.2015,47.3712,47.1048,47.3526,280601,0
ACWI.US,D,20140520,000000,47.3243,47.3442,46.9002,46.994,1804490,0
ACWI.US,D,20140521,000000,47.194,47.3957,47.1283,47.3798,518037,0
ACWI.US,D,20140522,000000,47.4446,47.5657,47.3712,47.5056,1436618,0
ACWI.US,D,20140523,000000,47.4446,47.6746,47.4446,47.6585,404649,0
ACWI.US,D,20140527,000000,47.7862,47.8989,47.7383,47.8989,1188445,0
ACWI.US,D,20140528,000000,47.8848,47.8848,47.7233,47.8116,459007,0
ACWI.US,D,20140529,000000,48.0021,48.0838,47.8566,48.0754,932906,0
ACWI.US,D,20140530,000000,48.0661,48.0921,47.9655,48.0754,1476628,0
ACWI.US,D,20140602,000000,48.1081,48.1795,47.9937,48.155,2286784,0
ACWI.US,D,20140603,000000,48.0754,48.2676,47.9787,48.2676,996656,0
ACWI.US,D,20140604,000000,47.9401,48.1964,47.9401,48.1729,417916,0
ACWI.US,D,20140605,000000,48.3306,48.5323,48.1157,48.4844,649436,0
ACWI.US,D,20140606,000000,48.5812,48.7501,48.5812,48.7426,429265,0
ACWI.US,D,20140609,000000,48.7163,48.8374,48.6356,48.7736,301721,0
ACWI.US,D,20140610,000000,48.7342,48.8035,48.6046,48.8035,370479,0
ACWI.US,D,20140611,000000,48.6609,48.6609,48.4761,48.5474,1436181,0
ACWI.US,D,20140612,000000,48.5163,48.6356,48.2762,48.3719,1809683,0
ACWI.US,D,20140613,000000,48.324,48.5079,48.324,48.4844,796021,0
ACWI.US,D,20140616,000000,48.308,48.5474,48.308,48.4667,306574,0
ACWI.US,D,20140617,000000,48.2845,48.5323,48.2845,48.4996,524460,0
ACWI.US,D,20140618,000000,48.4929,48.9256,48.4619,48.9004,773025,0
ACWI.US,D,20140619,000000,49.0927,49.0927,48.9004,49.0147,1217493,0
ACWI.US,D,20140620,000000,48.9811,49.0531,48.9537,49.0288,1536776,0
ACWI.US,D,20140623,000000,49.0608,49.0786,48.8374,48.9885,820942,0
ACWI.US,D,20140624,000000,48.8711,49.0531,48.6215,48.6534,1250076,0
ACWI.US,D,20140625,000000,48.6008,48.8374,48.5285,48.7717,482459,0
ACWI.US,D,20140626,000000,48.7491,48.828,48.4947,48.8196,628004,0
ACWI.US,D,20140627,000000,48.6666,48.917,48.6666,48.917,818204,0
ACWI.US,D,20140630,000000,48.8936,48.9998,48.828,48.9519,1617669,0
ACWI.US,D,20140701,000000,49.088,49.4286,49.088,49.3246,3696942,0
ACWI.US,D,20140702,000000,49.4211,49.4211,49.2981,49.4211,2319178,0
ACWI.US,D,20140703,000000,49.3883,49.6811,49.3883,49.6652,1309309,0
ACWI.US,D,20140707,000000,49.5037,49.5037,49.3555,49.4362,1799750,0
ACWI.US,D,20140708,000000,49.2588,49.3066,48.9265,49.0316,1432746,0
ACWI.US,D,20140709,000000,49.1217,49.2588,49.04,49.2353,1158102,0
ACWI.US,D,20140710,000000,48.7491,48.982,48.4873,48.9004,794430,0
ACWI.US,D,20140711,000000,48.917,48.9668,48.7566,48.9265,598355,0
ACWI.US,D,20140714,000000,49.3394,49.3555,49.2091,49.2165,635720,0
ACWI.US,D,20140715,000000,49.2663,49.332,48.9265,49.1134,756326,0
ACWI.US,D,20140716,000000,49.4146,49.4211,49.2663,49.3724,694105,0
ACWI.US,D,20140717,000000,49.1677,49.3152,48.6974,48.7491,481392,0
ACWI.US,D,20140718,000000,49.0316,49.2955,48.9265,49.2353,728095,0
ACWI.US,D,20140721,000000,49.072,49.1594,48.9004,49.1134,706487,0
ACWI.US,D,20140722,000000,49.3555,49.4362,49.2981,49.3462,2721399,0
ACWI.US,D,20140723,000000,49.4061,49.4991,49.3789,49.4597,534187,0
ACWI.US,D,20140724,000000,49.4859,49.5759,49.452,49.4859,1938270,0
